index	territory	category_id	Position	playlist_uri	playlist_name_x	listeners	country_owner	count_appearance	mean_listeners_cat_terr	same_as_country	local	popular	score
16018	HK	kpop	3	spotify:user:spotify:playlist:37i9dQZF1DX2ohL85TE8TI	Korean OSTs	4635.0	TW	86	9924.0	0	0	0	0
753	HK	jazz	9	spotify:user:spotify:playlist:37i9dQZF1DWVzZlRWgqAGH	Butter	36392.0	US	108	34745.17391304348	0	0	1	1
754	HK	jazz	9	spotify:user:spotify:playlist:37i9dQZF1DWVzZlRWgqAGH	Butter	36392.0	US	108	34745.17391304348	0	0	1	1
25272	HK	jazz	2	spotify:user:spotify:playlist:37i9dQZF1DWTlKxC5XMcbx	催眠爵士	9437.0	TW	5	34745.17391304348	0	1	0	1
25273	HK	jazz	2	spotify:user:spotify:playlist:37i9dQZF1DWTlKxC5XMcbx	催眠爵士	9437.0	TW	5	34745.17391304348	0	1	0	1
25347	HK	jazz	1	spotify:user:spotify:playlist:37i9dQZF1DWWcAe1qSHqUk	爵士情歌	16143.0	TW	6	34745.17391304348	0	1	0	1
25348	HK	jazz	1	spotify:user:spotify:playlist:37i9dQZF1DWWcAe1qSHqUk	爵士情歌	16143.0	TW	6	34745.17391304348	0	1	0	1
27972	HK	jazz	3	spotify:user:spotify:playlist:37i9dQZF1DXbITWG1ZJKYt	Jazz Classics	143394.0	US	116	34745.17391304348	0	0	1	1
27975	HK	jazz	3	spotify:user:spotify:playlist:37i9dQZF1DXbITWG1ZJKYt	Jazz Classics	143394.0	US	116	34745.17391304348	0	0	1	1
28123	HK	jazz	8	spotify:user:spotify:playlist:37i9dQZF1DWTbzY5gOVvKd	Jazzy Romance	40772.0	US	174	34745.17391304348	0	0	1	1
28138	HK	jazz	8	spotify:user:spotify:playlist:37i9dQZF1DWTbzY5gOVvKd	Jazzy Romance	40772.0	US	174	34745.17391304348	0	0	1	1
49208	HK	inspirational	6	spotify:user:spotify:playlist:37i9dQZF1DXbhg05xUNqBY	Calming Christian	33271.0	US	13	24894.477272727272	0	1	1	2
1062	HK	inspirational	9	spotify:user:spotify:playlist:37i9dQZF1DXb5DJuf8AOJO	Papuri	13579.0	PH	3	24894.477272727272	0	1	0	1
10390	HK	inspirational	16	spotify:user:spotify:playlist:37i9dQZF1DX7fPhUztqfIX	New & Bold	11752.0	US	14	24894.477272727272	0	1	0	1
11932	HK	inspirational	7	spotify:user:spotify:playlist:37i9dQZF1DWVYgpMbMPJMz	WorshipNow	127767.0	US	47	24894.477272727272	0	0	1	1
26628	HK	inspirational	4	spotify:user:spotify:playlist:37i9dQZF1DX5SzTPIoCKiv	Christian Mix	92403.0	US	58	24894.477272727272	0	0	1	1
