,index,territory,category_id,Position,playlist_uri,playlist_name_x,owner_id,count_appearance,listeners,country_owner,playlist_owner,same_as_country,local,mean_listeners_cat_terr,popular,score
65810,65824,MY,classical,13,spotify:user:spotify:playlist:37i9dQZF1DWUvHZA1zLcjW,Chilled Classical,spotify,60,47073.0,GB,spotify,0,0,8330.367816091954,1,1
65884,65898,MY,classical,27,spotify:user:spotify:playlist:37i9dQZF1DWUwJtOwikfWr,Intense Studying: Mixtape Edition,spotify,58,9860.0,US,spotify,0,0,8330.367816091954,1,1
65937,65951,MY,classical,2,spotify:user:spotify:playlist:37i9dQZF1DWV0gynK7G6pD,Classical New Releases: Spotify Picks,spotify,58,44619.0,US,spotify,0,0,8330.367816091954,1,1
66268,66282,MY,classical,10,spotify:user:spotify:playlist:37i9dQZF1DWWEJlAGA9gs0,Classical Essentials,spotify,58,144326.0,US,spotify,0,0,8330.367816091954,1,1
66652,66666,MY,classical,26,spotify:user:spotify:playlist:37i9dQZF1DWXBq4mDDFnfA,Classical Guitar 50: Spotify Picks,spotify,58,11591.0,US,spotify,0,0,8330.367816091954,1,1
66853,66867,MY,classical,8,spotify:user:spotify:playlist:37i9dQZF1DWXi6GqUgtvam,Lute Music For Alchemists,spotify,58,8844.0,US,spotify,0,0,8330.367816091954,1,1
66923,66937,MY,classical,29,spotify:user:spotify:playlist:37i9dQZF1DWXjj6kdiviS0,Baroque 50: Spotify Picks,spotify,58,10366.0,US,spotify,0,0,8330.367816091954,1,1
67488,67502,MY,classical,14,spotify:user:spotify:playlist:37i9dQZF1DX0Aaer4Jzfgm,Easy Classical,spotify,110,31801.0,GB,spotify,0,0,8330.367816091954,1,1
67582,67596,MY,classical,3,spotify:user:spotify:playlist:37i9dQZF1DX0DHxkHcf1Tl,Symphonies: Where To Start,spotify,58,38669.0,US,spotify,0,0,8330.367816091954,1,1
67673,67687,MY,classical,36,spotify:user:spotify:playlist:37i9dQZF1DX0i61tT0OnnK,Space-themed Classical Music,spotify,58,9171.0,US,spotify,0,0,8330.367816091954,1,1
67841,67855,MY,classical,5,spotify:user:spotify:playlist:37i9dQZF1DX0z6CeZuw5dA,Folk-inspired Classical Music,spotify,58,19600.0,US,spotify,0,0,8330.367816091954,1,1
68169,68183,MY,classical,1,spotify:user:spotify:playlist:37i9dQZF1DX21bRPJuEN7r,Composer Weekly: Michael Gordon,spotify,58,14853.0,US,spotify,0,0,8330.367816091954,1,1
68301,68315,MY,classical,6,spotify:user:spotify:playlist:37i9dQZF1DX2aCk0vzzaZQ,Classical Music For Metalheads,spotify,58,14861.0,US,spotify,0,0,8330.367816091954,1,1
68951,68965,MY,classical,59,spotify:user:spotify:playlist:37i9dQZF1DX5i5Re7BOjcT,台灣古典音韻,spotify,4,,,,0,1,8330.367816091954,0,1
69056,69070,MY,classical,20,spotify:user:spotify:playlist:37i9dQZF1DX6K3W8KBiALe,Classical Moments in Movies,spotify,58,8452.0,US,spotify,0,0,8330.367816091954,1,1
69483,69497,MY,classical,11,spotify:user:spotify:playlist:37i9dQZF1DX7KrTMVQnM02,Quiet Moment,spotify,110,23598.0,US,spotify,0,0,8330.367816091954,1,1
69635,69649,MY,classical,25,spotify:user:spotify:playlist:37i9dQZF1DX7cBprxbt1Fn,Gentle Classical: From Dusk till Dawn,spotify,58,10306.0,US,spotify,0,0,8330.367816091954,1,1
69882,69896,MY,classical,22,spotify:user:spotify:playlist:37i9dQZF1DX8Sz1gsYZdwj,Classical Lullabies,spotify,58,16296.0,US,spotify,0,0,8330.367816091954,1,1
70052,70066,MY,classical,24,spotify:user:spotify:playlist:37i9dQZF1DX9G9wwzwWL2k,Epic Classical,spotify,58,8661.0,US,spotify,0,0,8330.367816091954,1,1
70122,70136,MY,classical,23,spotify:user:spotify:playlist:37i9dQZF1DX9OZisIoJQhG,Morning Classical,spotify,58,18438.0,US,spotify,0,0,8330.367816091954,1,1
70392,70406,MY,classical,4,spotify:user:spotify:playlist:37i9dQZF1DXabrEiRjQMgs,Classical Dance Music: Ballet & Beyond,spotify,58,29488.0,US,spotify,0,0,8330.367816091954,1,1
70498,70512,MY,classical,17,spotify:user:spotify:playlist:37i9dQZF1DXah8e1pvF5oE,Piano 100: Spotify Picks,spotify,58,9825.0,US,spotify,0,0,8330.367816091954,1,1
70756,70770,MY,classical,21,spotify:user:spotify:playlist:37i9dQZF1DXbIeCFU20wRm,Atmospheric Sci-fi Soundtracks,spotify,58,15783.0,US,spotify,0,0,8330.367816091954,1,1
71572,71586,MY,classical,12,spotify:user:spotify:playlist:37i9dQZF1DXddGd6mP5X2a,Orchestra 100: Spotify Picks,spotify,58,10897.0,US,spotify,0,0,8330.367816091954,1,1
25062,25131,MY,chill,18,spotify:user:spotify:playlist:37i9dQZF1DWUZjBKjkexPW,Lagu Akustik,spotify,2,2423.0,MY,spotify,1,1,66270.44615384615,0,2
25292,25361,MY,chill,3,spotify:user:spotify:playlist:37i9dQZF1DWWLToO3EeTtX,Morning Stroll,spotify,8,131643.0,PH,spotify,0,1,66270.44615384615,1,2
25455,25524,MY,chill,2,spotify:user:spotify:playlist:37i9dQZF1DWX9VXBLRgDqu,Acoustic Favorites,spotify,4,204943.0,PH,spotify,0,1,66270.44615384615,1,2
26262,26331,MY,chill,30,spotify:user:spotify:playlist:37i9dQZF1DX2QWdoTGeQgx,Chill Lah!,spotify,2,1279.0,MY,spotify,1,1,66270.44615384615,0,2
26579,26648,MY,chill,6,spotify:user:spotify:playlist:37i9dQZF1DX4Ng2yPDvQY8,Before Tidur,spotify,1,15511.0,MY,spotify,1,1,66270.44615384615,0,2
24790,24859,MY,chill,36,spotify:user:spotify:playlist:37i9dQZF1DWT7XSlwvR1ar,Totally Stress Free,spotify,49,69182.0,US,spotify,0,0,66270.44615384615,1,1
24903,24972,MY,chill,51,spotify:user:spotify:playlist:37i9dQZF1DWTkxQvqMy4WW,Chillin' on a Dirt Road,spotify,109,481184.0,US,spotify,0,0,66270.44615384615,1,1
24941,25010,MY,chill,12,spotify:user:spotify:playlist:37i9dQZF1DWU0ScTcjJBdj,Relax & Unwind,spotify,113,217713.0,US,spotify,0,0,66270.44615384615,1,1
25037,25106,MY,chill,13,spotify:user:spotify:playlist:37i9dQZF1DWUH2AzNQzWua,Acoustic Hits: Oldies but Goodies,spotify,113,158130.0,GB,spotify,0,0,66270.44615384615,1,1
25242,25311,MY,chill,45,spotify:user:spotify:playlist:37i9dQZF1DWVl5gPCRkquk,Chill as Folk,spotify,105,98691.0,US,spotify,0,0,66270.44615384615,1,1
25408,25477,MY,chill,64,spotify:user:spotify:playlist:37i9dQZF1DWWzVPEmatsUB,Mellow Morning,spotify,39,134471.0,US,spotify,0,0,66270.44615384615,1,1
25507,25576,MY,chill,17,spotify:user:spotify:playlist:37i9dQZF1DWXLeA8Omikj7,Brain Food,spotify,114,92710.0,US,spotify,0,0,66270.44615384615,1,1
25550,25619,MY,chill,4,spotify:user:spotify:playlist:37i9dQZF1DWXML2LendtLJ,Light & Easy,spotify,3,56250.0,PH,spotify,0,1,66270.44615384615,0,1
25685,25754,MY,chill,81,spotify:user:spotify:playlist:37i9dQZF1DWYCBGFNlTmIS,Chill。夏,spotify,4,,,,0,1,66270.44615384615,0,1
25757,25826,MY,chill,33,spotify:user:spotify:playlist:37i9dQZF1DWYfYI76iYkKK,週末清聽,spotify,8,33655.0,TW,spotify,0,1,66270.44615384615,0,1
25781,25850,MY,chill,37,spotify:user:spotify:playlist:37i9dQZF1DWYiR2Uqcon0X,Country Coffeehouse,spotify,154,69830.0,US,spotify,0,0,66270.44615384615,1,1
26183,26252,MY,chill,74,spotify:user:spotify:playlist:37i9dQZF1DX1TxhZPYjnhx,Cuti!,spotify,2,,,,0,1,66270.44615384615,0,1
26511,26580,MY,chill,19,spotify:user:spotify:playlist:37i9dQZF1DX3Ogo9pFvBkY,Ambient Chill,spotify,15,42714.0,US,spotify,0,1,66270.44615384615,0,1
26516,26585,MY,chill,54,spotify:user:spotify:playlist:37i9dQZF1DX3lmnsqvYpgD,輕鬆聽覺,spotify,8,961.0,HK,spotify,0,1,66270.44615384615,0,1
26539,26608,MY,chill,15,spotify:user:spotify:playlist:37i9dQZF1DX3qCx5yEZkcJ,Mellow Beats,spotify,114,115520.0,US,spotify,0,0,66270.44615384615,1,1
26669,26738,MY,chill,1,spotify:user:spotify:playlist:37i9dQZF1DX4WYpdgoIcn6,Chill Hits,spotify,50,584502.0,US,spotify,0,0,66270.44615384615,1,1
26796,26865,MY,chill,34,spotify:user:spotify:playlist:37i9dQZF1DX504r1DvyvxG,Classic Acoustic,spotify,109,104249.0,US,spotify,0,0,66270.44615384615,1,1
26991,27060,MY,chill,40,spotify:user:spotify:playlist:37i9dQZF1DX6QDedCAYqRI,Haunting Vocals,spotify,5,2407.0,ID,spotify,0,1,66270.44615384615,0,1
27029,27098,MY,chill,11,spotify:user:spotify:playlist:37i9dQZF1DX6VdMW310YC7,Chill Tracks,spotify,114,327562.0,US,spotify,0,0,66270.44615384615,1,1
27118,27187,MY,chill,7,spotify:user:spotify:playlist:37i9dQZF1DX6ziVCJnEm59,Your Favorite Coffeehouse,spotify,165,220059.0,US,spotify,0,0,66270.44615384615,1,1
27236,27305,MY,chill,20,spotify:user:spotify:playlist:37i9dQZF1DX889U0CL85jj,Chill Vibes,spotify,50,75135.0,US,spotify,0,0,66270.44615384615,1,1
27278,27347,MY,chill,39,spotify:user:spotify:playlist:37i9dQZF1DX8EcpUe8Hp5V,Lepak Weekend,spotify,2,,,,0,1,66270.44615384615,0,1
27317,27386,MY,chill,9,spotify:user:spotify:playlist:37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,spotify,55,74442.0,BR,spotify,0,0,66270.44615384615,1,1
27660,27729,MY,chill,10,spotify:user:spotify:playlist:37i9dQZF1DXaz7CcPuNVXF,No Stress!,spotify,3,52892.0,PH,spotify,0,1,66270.44615384615,0,1
27668,27737,MY,chill,60,spotify:user:spotify:playlist:37i9dQZF1DXbKpCeB6bby3,Bali Lounge,spotify,7,,,,0,1,66270.44615384615,0,1
27876,27945,MY,chill,32,spotify:user:spotify:playlist:37i9dQZF1DXci7j0DJQgGp,Hanging Out and Relaxing,spotify,52,142259.0,US,spotify,0,0,66270.44615384615,1,1
28092,28161,MY,chill,41,spotify:user:spotify:playlist:37i9dQZF1DXdd3gw5QVjt9,Morning Acoustic,spotify,101,75427.0,US,spotify,0,0,66270.44615384615,1,1
23792,23861,MY,blues,15,spotify:user:spotify:playlist:37i9dQZF1DWSKpvyAAcaNZ,Blues & Roots Rock,spotify,173,14921.0,US,spotify,0,0,7807.0,1,1
23800,23869,MY,blues,20,spotify:user:spotify:playlist:37i9dQZF1DWSTHVqvNCwNq,Delta Blues,spotify,12,2755.0,US,spotify,0,1,7807.0,0,1
23848,23917,MY,blues,18,spotify:user:spotify:playlist:37i9dQZF1DWWtGE7PB0aRR,Brit Blues,spotify,13,3193.0,US,spotify,0,1,7807.0,0,1
23874,23943,MY,blues,4,spotify:user:spotify:playlist:37i9dQZF1DWWyCCtyRAvGr,Another Glass,spotify,47,9106.0,BR,spotify,0,0,7807.0,1,1
23993,24062,MY,blues,2,spotify:user:spotify:playlist:37i9dQZF1DX2iUghHXGIjj,Acoustic Blues,spotify,58,11706.0,BR,spotify,0,0,7807.0,1,1
24175,24244,MY,blues,24,spotify:user:spotify:playlist:37i9dQZF1DX7nt6DdNdydo,Jump Blues,spotify,9,1579.0,US,spotify,0,1,7807.0,0,1
24186,24255,MY,blues,9,spotify:user:spotify:playlist:37i9dQZF1DX8QB9Ys2nV17,Women of the Blues,spotify,58,8738.0,US,spotify,0,0,7807.0,1,1
24236,24305,MY,blues,22,spotify:user:spotify:playlist:37i9dQZF1DX9pQ3JDTosFG,The Blues Kitchen,spotify,6,276.0,GB,spotify,0,1,7807.0,0,1
24351,24420,MY,blues,8,spotify:user:spotify:playlist:37i9dQZF1DXaOWYud3Cg4V,The Birth of Rhythm & Blues,spotify,113,10034.0,US,spotify,0,0,7807.0,1,1
24366,24435,MY,blues,13,spotify:user:spotify:playlist:37i9dQZF1DXaiAJKcabR16,Acoustic Grit,spotify,106,9773.0,US,spotify,0,0,7807.0,1,1
24436,24505,MY,blues,23,spotify:user:spotify:playlist:37i9dQZF1DXb3MZdETGqKB,Nu-Blue,spotify,58,10870.0,US,spotify,0,0,7807.0,1,1
24490,24559,MY,blues,3,spotify:user:spotify:playlist:37i9dQZF1DXbkKnGZHv1kf,Blues Origins,spotify,58,9733.0,BR,spotify,0,0,7807.0,1,1
24546,24615,MY,blues,12,spotify:user:spotify:playlist:37i9dQZF1DXcFk5r8uS3l2,Blues Roots,spotify,116,27699.0,US,spotify,0,0,7807.0,1,1
24609,24678,MY,blues,7,spotify:user:spotify:playlist:37i9dQZF1DXcnkReojaCnV,In the Name of the Blues,spotify,58,24002.0,US,spotify,0,0,7807.0,1,1
24617,24686,MY,blues,14,spotify:user:spotify:playlist:37i9dQZF1DXdeoRwG5yUKg,Blue Ballads,spotify,12,1611.0,US,spotify,0,1,7807.0,0,1
24690,24759,MY,blues,21,spotify:user:spotify:playlist:37i9dQZF1DXeaMD6NdSui3,Lone Star Blues,spotify,10,3627.0,US,spotify,0,1,7807.0,0,1
61912,61926,MX,workout,1,spotify:user:spotify:playlist:37i9dQZF1DX9ZKyQHcEFXZ,Para Entrenar,spotify,17,64842.0,MX,spotify,1,1,81223.34042553192,0,2
59608,59622,MX,workout,6,spotify:user:spotify:playlist:37i9dQZF1DWSJHnPb1f0X3,Cardio,spotify,58,81385.0,US,spotify,0,0,81223.34042553192,1,1
59920,59934,MX,workout,9,spotify:user:spotify:playlist:37i9dQZF1DWUVpAXiEPK8P,Power Workout,spotify,58,424747.0,US,spotify,0,0,81223.34042553192,1,1
60790,60804,MX,workout,20,spotify:user:spotify:playlist:37i9dQZF1DX0HRj9P7NxeE,Workout Twerkout,spotify,58,146224.0,US,spotify,0,0,81223.34042553192,1,1
61291,61305,MX,workout,7,spotify:user:spotify:playlist:37i9dQZF1DX4eRPd9frC1m,Hype,spotify,58,370971.0,US,spotify,0,0,81223.34042553192,1,1
61498,61512,MX,workout,8,spotify:user:spotify:playlist:37i9dQZF1DX70RN3TfWWJh,Workout,spotify,58,459585.0,US,spotify,0,0,81223.34042553192,1,1
61554,61568,MX,workout,4,spotify:user:spotify:playlist:37i9dQZF1DX76Wlfdnj7AP,Beast Mode,spotify,58,1225461.0,US,spotify,0,0,81223.34042553192,1,1
61598,61612,MX,workout,2,spotify:user:spotify:playlist:37i9dQZF1DX7cmFV9rWM0u,Zumba® Beats,spotify,109,72121.0,MX,spotify,1,0,81223.34042553192,0,1
61835,61849,MX,workout,3,spotify:user:spotify:playlist:37i9dQZF1DX8ucVJaqqjpS,Corre con Rock,spotify,34,66744.0,MX,spotify,1,0,81223.34042553192,0,1
62022,62036,MX,workout,37,spotify:user:spotify:playlist:37i9dQZF1DXadOVCgGhS7j,Fun Run 150–165 BPM,spotify,58,97318.0,US,spotify,0,0,81223.34042553192,1,1
62489,62503,MX,workout,5,spotify:user:spotify:playlist:37i9dQZF1DXdxcBWuJkbcy,Motivation Mix,spotify,58,192936.0,US,spotify,0,0,81223.34042553192,1,1
62542,62556,MX,workout,11,spotify:user:spotify:playlist:37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,spotify,116,87627.0,US,spotify,0,0,81223.34042553192,1,1
52149,52163,MX,travel,1,spotify:user:spotify:playlist:37i9dQZF1DXdnGF35OawbN,Verano Forever,spotify,23,170635.0,MX,spotify,1,0,116833.8,1,2
50883,50897,MX,travel,2,spotify:user:spotify:playlist:37i9dQZF1DWTz2CbxASWRu,Trotamundos,spotify,34,684.0,MX,spotify,1,0,116833.8,0,1
50937,50951,MX,travel,7,spotify:user:spotify:playlist:37i9dQZF1DWU13kKnk03AP,Daily Lift,spotify,58,488813.0,US,spotify,0,0,116833.8,1,1
51126,51140,MX,travel,4,spotify:user:spotify:playlist:37i9dQZF1DWWMOmoXKqHTD,Songs to Sing in the Car,spotify,110,1461873.0,US,spotify,0,0,116833.8,1,1
51161,51175,MX,travel,6,spotify:user:spotify:playlist:37i9dQZF1DWWiDhnQ2IIru,70s Road Trip,spotify,58,190254.0,US,spotify,0,0,116833.8,1,1
51589,51603,MX,travel,12,spotify:user:spotify:playlist:37i9dQZF1DX5Ufz5ldo0J4,Keep Calm,spotify,27,710.0,MX,spotify,1,0,116833.8,0,1
51609,51623,MX,travel,3,spotify:user:spotify:playlist:37i9dQZF1DX70wMfszScwR,Pura Vida,spotify,24,45045.0,MX,spotify,1,0,116833.8,0,1
51810,51824,MX,travel,5,spotify:user:spotify:playlist:37i9dQZF1DX9wC1KY45plY,Classic Road Trip Songs,spotify,58,276760.0,US,spotify,0,0,116833.8,1,1
52060,52074,MX,travel,17,spotify:user:spotify:playlist:37i9dQZF1DXdcAnM28dnna,Afrobeat Latino,spotify,17,,,,0,1,116833.8,0,1
64959,64973,MX,toplists,1,spotify:user:spotify:playlist:37i9dQZF1DX5BAPG29mHS8,Éxitos México,spotify,2,1154093.0,MX,spotify,1,1,525120.6923076923,1,3
64609,64623,MX,toplists,9,spotify:user:spotify:playlist:37i9dQZF1DWVFZbCNivv6B,Arena Hip-Hop,spotify,11,11358.0,MX,spotify,1,1,525120.6923076923,0,2
64622,64636,MX,toplists,3,spotify:user:spotify:playlist:37i9dQZF1DWWZJHBoz7SEG,Novedades Viernes MX,spotify,1,249417.0,MX,spotify,1,1,525120.6923076923,0,2
64684,64698,MX,toplists,7,spotify:user:spotify:playlist:37i9dQZF1DWY7LJpmTFjnp,La   Chingona,spotify,2,149495.0,MX,spotify,1,1,525120.6923076923,0,2
64773,64787,MX,toplists,2,spotify:user:spotify:playlist:37i9dQZF1DX10zKzsJ2jva,¡Viva Latino!,spotify,75,587609.0,MX,spotify,1,0,525120.6923076923,1,2
64912,64926,MX,toplists,6,spotify:user:spotify:playlist:37i9dQZF1DX4YhSbTs17ha,Sólo Pop,spotify,2,433364.0,MX,spotify,1,1,525120.6923076923,0,2
65035,65049,MX,toplists,5,spotify:user:spotify:playlist:37i9dQZF1DXb0COFso7q0D,La Brava - Banda & Norteño Hits,spotify,2,330764.0,MX,spotify,1,1,525120.6923076923,0,2
64581,64595,MX,toplists,8,spotify:user:spotify:playlist:37i9dQZF1DWU6aakG7fctq,Zona Indie,spotify,44,21576.0,MX,spotify,1,0,525120.6923076923,0,1
64769,64783,MX,toplists,11,spotify:user:spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,RapCaviar,spotify,88,3139847.0,US,spotify,0,0,525120.6923076923,1,1
64963,64977,MX,toplists,4,spotify:user:spotify:playlist:37i9dQZF1DX5y71ufjoyXC,Viral Noviembre,spotify,32,43814.0,MX,spotify,1,0,525120.6923076923,0,1
65009,65023,MX,toplists,17,spotify:user:spotify:playlist:37i9dQZF1DX8O2z77nfMgH,Novedades Viernes Sudamérica,spotify,17,66340.0,AR,spotify,0,1,525120.6923076923,0,1
65019,65033,MX,toplists,16,spotify:user:spotify:playlist:37i9dQZF1DX92MLsP3K1fI,Pop Up,spotify,28,308458.0,MX,spotify,1,0,525120.6923076923,0,1
22001,22070,MX,soul,4,spotify:user:spotify:playlist:37i9dQZF1DWULEW2RfoSCi,35 Soul Classics 1970–1975,spotify,58,109691.0,US,spotify,0,0,90075.04347826086,1,1
22099,22168,MX,soul,12,spotify:user:spotify:playlist:37i9dQZF1DWVEvzGeX3eRs,'90s Baby Makers,spotify,174,113495.0,US,spotify,0,0,90075.04347826086,1,1
22126,22195,MX,soul,20,spotify:user:spotify:playlist:37i9dQZF1DWVJE8hP95f7v,Soul Brasil,spotify,19,8405.0,BR,spotify,0,1,90075.04347826086,0,1
22557,22626,MX,soul,3,spotify:user:spotify:playlist:37i9dQZF1DX2UgsUIg75Vg,Chilled R&B,spotify,116,459637.0,US,spotify,0,0,90075.04347826086,1,1
22751,22820,MX,soul,2,spotify:user:spotify:playlist:37i9dQZF1DX4SBhb3fqCJd,Are & Be,spotify,147,765794.0,US,spotify,0,0,90075.04347826086,1,1
22927,22996,MX,soul,8,spotify:user:spotify:playlist:37i9dQZF1DX6VDO8a6cQME,I Love My '90s R&B,spotify,116,244516.0,US,spotify,0,0,90075.04347826086,1,1
41904,41973,MX,sleep,2,spotify:user:spotify:playlist:37i9dQZF1DWTmhGAhbrFb3,Bajo Las Estrellas,spotify,17,,,,0,1,77611.36363636363,0,1
42427,42496,MX,sleep,7,spotify:user:spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Sleep,spotify,58,173111.0,US,spotify,0,0,77611.36363636363,1,1
42435,42504,MX,sleep,5,spotify:user:spotify:playlist:37i9dQZF1DX05Zqxyo07cQ,Hora de Dormir,spotify,3,74101.0,BR,spotify,0,1,77611.36363636363,0,1
42680,42749,MX,sleep,6,spotify:user:spotify:playlist:37i9dQZF1DX4sWSpwq3LiO,Peaceful Piano,spotify,116,445133.0,US,spotify,0,0,77611.36363636363,1,1
42736,42805,MX,sleep,3,spotify:user:spotify:playlist:37i9dQZF1DX5GSGPU4E3Sq,Bosque Místico,spotify,34,15182.0,MX,spotify,1,0,77611.36363636363,0,1
42815,42884,MX,sleep,1,spotify:user:spotify:playlist:37i9dQZF1DX7aAuYd7Jogj,Sueño Profundo,spotify,17,,,,0,1,77611.36363636363,0,1
42832,42901,MX,sleep,8,spotify:user:spotify:playlist:37i9dQZF1DX7gmQDrFAm58,Nana Nenê,spotify,6,,,,0,1,77611.36363636363,0,1
43011,43080,MX,sleep,4,spotify:user:spotify:playlist:37i9dQZF1DXa8Xx03D65RT,Piano de Fondo,spotify,34,74457.0,MX,spotify,1,0,77611.36363636363,0,1
64512,64526,MX,sessions,3,spotify:user:spotify:playlist:37i9dQZF1DWTUm9HjVUKnL,The Complete Spotify Singles,spotify,7,37369.0,US,spotify,0,1,15012.625,1,2
64518,64532,MX,sessions,1,spotify:user:spotify:playlist:37i9dQZF1DWVP71DYelp29,Spotify Singles: Pop,spotify,7,22931.0,US,spotify,0,1,15012.625,1,2
64533,64547,MX,sessions,2,spotify:user:spotify:playlist:37i9dQZF1DWZqyWCBK6QTt,Spotify Singles: Covers,spotify,7,24759.0,US,spotify,0,1,15012.625,1,2
64527,64541,MX,sessions,5,spotify:user:spotify:playlist:37i9dQZF1DWXMetQrUYhar,Spotify Singles: Indie,spotify,7,2355.0,US,spotify,0,1,15012.625,0,1
64537,64551,MX,sessions,4,spotify:user:spotify:playlist:37i9dQZF1DX5U9Z5xdPsAn,Spotify Singles: Rock This,spotify,5,4149.0,US,spotify,0,1,15012.625,0,1
64545,64559,MX,sessions,8,spotify:user:spotify:playlist:37i9dQZF1DX7ont7ivxBmg,Spotify Singles: London,spotify,6,11409.0,GB,spotify,0,1,15012.625,0,1
64550,64564,MX,sessions,6,spotify:user:spotify:playlist:37i9dQZF1DXdFhiq9L31be,Spotify Singles: Roots & Acoustic,spotify,7,5966.0,US,spotify,0,1,15012.625,0,1
36055,36124,MX,roots,5,spotify:user:spotify:playlist:37i9dQZF1DWSkMjlBZAZ07,Happy Folk,spotify,113,91941.0,US,spotify,0,0,31553.604166666668,1,1
36113,36182,MX,roots,6,spotify:user:spotify:playlist:37i9dQZF1DWSlw12ofHcMM,Swagger,spotify,132,117711.0,US,spotify,0,0,31553.604166666668,1,1
36171,36240,MX,roots,16,spotify:user:spotify:playlist:37i9dQZF1DWSlwBojgQEcN,Acoustic Love,spotify,116,42878.0,US,spotify,0,0,31553.604166666668,1,1
36403,36472,MX,roots,11,spotify:user:spotify:playlist:37i9dQZF1DWU0ScTcjJBdj,Relax & Unwind,spotify,113,217713.0,US,spotify,0,0,31553.604166666668,1,1
36517,36586,MX,roots,2,spotify:user:spotify:playlist:37i9dQZF1DWU1owuN89XHr,Esenciales Trova,spotify,58,20478.0,MX,spotify,1,0,31553.604166666668,0,1
36663,36732,MX,roots,10,spotify:user:spotify:playlist:37i9dQZF1DWUNIrSzKgQbP,Autumn Acoustic,spotify,92,171325.0,US,spotify,0,0,31553.604166666668,1,1
36692,36761,MX,roots,60,spotify:user:spotify:playlist:37i9dQZF1DWUgBy0IJPlHq,Back Porch,spotify,116,32967.0,US,spotify,0,0,31553.604166666668,1,1
36898,36967,MX,roots,18,spotify:user:spotify:playlist:37i9dQZF1DWVl5gPCRkquk,Chill as Folk,spotify,105,98691.0,US,spotify,0,0,31553.604166666668,1,1
37332,37401,MX,roots,44,spotify:user:spotify:playlist:37i9dQZF1DWXJyjYpHunCf,Folk Pop,spotify,57,38708.0,US,spotify,0,0,31553.604166666668,1,1
37334,37403,MX,roots,29,spotify:user:spotify:playlist:37i9dQZF1DWXmlLSKkfdAk,Acoustic Covers,spotify,103,295884.0,US,spotify,0,0,31553.604166666668,1,1
37506,37575,MX,roots,46,spotify:user:spotify:playlist:37i9dQZF1DWYV7OOaGhoH0,Roots Rising,spotify,58,48131.0,US,spotify,0,0,31553.604166666668,1,1
37509,37578,MX,roots,20,spotify:user:spotify:playlist:37i9dQZF1DWZ0OzPeadl0h,Evening Chill,spotify,107,57376.0,US,spotify,0,0,31553.604166666668,1,1
37685,37754,MX,roots,24,spotify:user:spotify:playlist:37i9dQZF1DX0IyMQV27EGn,Femme Fatale,spotify,113,31671.0,US,spotify,0,0,31553.604166666668,1,1
37773,37842,MX,roots,81,spotify:user:spotify:playlist:37i9dQZF1DX0JKUIfwQSJh,70s & 80s Acoustic,spotify,78,77460.0,US,spotify,0,0,31553.604166666668,1,1
39039,39108,MX,roots,76,spotify:user:spotify:playlist:37i9dQZF1DX504r1DvyvxG,Classic Acoustic,spotify,109,104249.0,US,spotify,0,0,31553.604166666668,1,1
39401,39470,MX,roots,7,spotify:user:spotify:playlist:37i9dQZF1DX5Q5wA1hY6bS,Stay Wild,spotify,102,50735.0,US,spotify,0,0,31553.604166666668,1,1
39690,39759,MX,roots,30,spotify:user:spotify:playlist:37i9dQZF1DX6z20IXmBjWI,Infinite Acoustic,spotify,110,94589.0,US,spotify,0,0,31553.604166666668,1,1
39692,39761,MX,roots,9,spotify:user:spotify:playlist:37i9dQZF1DX6ziVCJnEm59,Your Favorite Coffeehouse,spotify,165,220059.0,US,spotify,0,0,31553.604166666668,1,1
40215,40284,MX,roots,3,spotify:user:spotify:playlist:37i9dQZF1DX8oh7peUXg5S,Cantautores,spotify,18,16101.0,ES,spotify,0,1,31553.604166666668,0,1
40563,40632,MX,roots,79,spotify:user:spotify:playlist:37i9dQZF1DXa19sXUAHiO1,Good Times: Great Oldies,spotify,79,88514.0,US,spotify,0,0,31553.604166666668,1,1
40624,40693,MX,roots,28,spotify:user:spotify:playlist:37i9dQZF1DXa2PsvJSPnPf,Front Porch,spotify,113,35397.0,US,spotify,0,0,31553.604166666668,1,1
41022,41091,MX,roots,80,spotify:user:spotify:playlist:37i9dQZF1DXb9LIXaj5WhL,90s Acoustic,spotify,115,150963.0,US,spotify,0,0,31553.604166666668,1,1
41261,41330,MX,roots,14,spotify:user:spotify:playlist:37i9dQZF1DXcWBRiUaG3o5,Evening Acoustic,spotify,106,51612.0,US,spotify,0,0,31553.604166666668,1,1
41375,41444,MX,roots,1,spotify:user:spotify:playlist:37i9dQZF1DXcWcRIYY41Ix,Cancionistas: Nuevos Autores,spotify,90,6102.0,MX,spotify,1,0,31553.604166666668,0,1
41551,41620,MX,roots,12,spotify:user:spotify:playlist:37i9dQZF1DXdd3gw5QVjt9,Morning Acoustic,spotify,101,75427.0,US,spotify,0,0,31553.604166666668,1,1
