,scores,isrc,artist,title,seed_playlist_uri
268,0.7126937921697147,USWD10321898,The Dwarf Chorus,Heigh-Ho,Spain
269,0.7112371871638308,USMO17082628,The Jackson 5,ABC,Spain
270,0.7109304662068862,USWD11779700,Sofia Carson,Chillin' Like a Villain,Spain
271,0.7091999448500551,USWD10937070,Anika Noni Rose,Down In New Orleans,Spain
272,0.7083911997253577,USEE10800667,Jason Mraz,I'm Yours,Spain
273,0.7070243372731237,USWD11038113,Randy Newman,We Belong Together,Spain
274,0.7068750360656878,USWD10936992,Jim Cummings,"Ma Belle Evangeline - From ""The Princess and the Frog""/Soundtrack Version",Spain
275,0.7062684032550226,USWD11048367,Hannah Montana,Wherever I Go,Spain
276,0.7061031198203668,USWD11677995,Christopher Jackson,"Where You Are - From ""Vaiana""",Spain
277,0.7059827625811902,USWD10322467,Phil Collins,No Way Out (Theme from Brother Bear),Spain
278,0.7057720671256081,USWD10220695,Ed Motta,Estranhos Como Eu (Stranger Like Me),Spain
279,0.7057586995769048,USWD10110109,Randy Newman,Strange Things,Spain
280,0.705276629704841,USWD11779698,Dove Cameron,It's Goin' Down,Spain
281,0.7052213298060779,USCJY1231044,Taylor Swift,Everything Has Changed,Spain
282,0.704988021660057,USWD10423291,Phil Harris,Thomas O'Malley Cat,Spain
283,0.7049699667677151,USRC11601596,Zooey Deschanel,I'm Coming Out / Mo' Money Mo' Problems,Spain
284,0.704743052712166,USRC11601599,Justin Timberlake,CAN'T STOP THE FEELING! - Film Version,Spain
285,0.7046815357540637,USQ4E1602394,Seth MacFarlane,"Let’s Face The Music And Dance - From ""Sing"" Original Motion Picture Soundtrack",Spain
286,0.7041333318264896,USWD10527736,Troy,Get'cha Head In The Game,Spain
287,0.7038199855487864,USWD11469080,Fall Out Boy,Immortals,Spain
288,0.7036538794642163,USSM10411310,Michael Bolton,Go the Distance,Spain
289,0.7036312315812013,USSM10019751,Train,Drops of Jupiter,Spain
290,0.7013977647214493,USWD10629558,Ashley Tisdale,Kiss the Girl,Spain
291,0.7013857831964759,USAT21704622,Keala Settle,This Is Me,Spain
292,0.7012331313678113,USWD10936991,Jim Cummings,Gonna Take You There (feat. Terrance Simien on Accordion),Spain
293,0.7000850448164593,USWD11779701,China Anne McClain,What's My Name - 『ディセンダント2』より,Spain
294,0.6994812851034173,USWD10423267,Paige O'Hara,Belle Reprise - Soundtrack,Spain
