,track_artist,country_name,isrc,region,saves,saves_perc,skips,skips_perc,streams,track_title,users,days_on_playlist,playlist_uri,scores,artist,title,seed_playlist_uri
3585,,,USWD11054840,,,,,,,,,,,0.6707495644555169,Donna Murphy,Mother Knows Best - Reprise,Norway
3586,,,USWD10423205,,,,,,,,,,,0.6706375695242404,Robin Williams,Prince Ali,Norway
3587,,,USWD10423913,,,,,,,,,,,0.6705632948572706,Judy Kuhn,"Like Other Girls - From ""Mulan II""/Soundtrack Version",Norway
3588,,,USWD10936984,,,,,,,,,,,0.670549605212521,Ne-Yo,"Never Knew I Needed - From ""The Princess and the Frog""/Soundtrack Version",Norway
3589,,,USWD11778846,,,,,,,,,,,0.6698152564663334,Alan Menken,Main Title: Prologue Pt. 2,Norway
3590,,,USQX90900224,,,,,,,,,,,0.6698008218610326,Glee Cast,Don't Stop Believin' (Glee Cast Version),Norway
3591,,,USWD10321764,,,,,,,,,,,0.6693858402817107,Louis Prima,I Wan'na Be Like You (The Monkey Song) - 『ジャングル・ブック』より,Norway
3592,,,USWD11570416,,,,,,,,,,,0.669018403862655,Randy Newman,You've Got a Friend in Me - Remastered 2015,Norway
3593,,,US5260507213,,,,,,,,,,,0.6673985744003403,Plain White T's,Hey There Delilah,Norway
3594,,,GBAYE0601696,,,,,,,,,,,0.6662231369796261,The Beatles,Here Comes The Sun - Remastered,Norway
3595,,,USWD10834892,,,,,,,,,,,0.6656119149948184,High School Musical Cast,Just Wanna Be With You,Norway
3596,,,USRC11601592,,,,,,,,,,,0.6655747151401081,Anna Kendrick,Move Your Feet / D.A.N.C.E. / It's A Sunshine Day,Norway
3597,,,USWD11778844,,,,,,,,,,,0.6654510972231108,Alan Menken,Main Title: Prologue Pt. 1,Norway
3598,,,USSM10019751,,,,,,,,,,,0.6651843997121433,Train,Drops of Jupiter,Norway
3599,,,USWD10527739,,,,,,,,,,,0.6650402659936053,High School Musical Cast,Stick to the Status Quo - 『ハイスクール・ミュージカル』より,Norway
3600,,,USWD10220434,,,,,,,,,,,0.6649374809023214,Lebo M.,He Lives in You,Norway
3601,,,USDW10110177,,,,,,,,,,,0.6645508487640313,Smash Mouth,I'm A Believer,Norway
3602,,,USMC18925673,,,,,,,,,,,0.6628000028625533,Tom Petty,Free Fallin',Norway
3603,,,USSM19801053,,,,,,,,,,,0.662707295980532,Aerosmith,"I Don't Want to Miss a Thing - From the Touchstone film, ""Armageddon""",Norway
3604,,,USQ4E1602410,,,,,,,,,,,0.662667883459355,Tori Kelly,"Don't You Worry 'Bout A Thing - Acoustic Version / From ""Sing"" Original Motion Picture Soundtrack",Norway
3605,,,USWD10936372,,,,,,,,,,,0.6623045885578781,Hannah Montana,He Could Be the One,Norway
3606,,,USWD10527740,,,,,,,,,,,0.6619538123193418,Gabriella Montez,When There Was Me And You,Norway
3607,,,USHR11132695,,,,,,,,,,,0.6612814520651301,Selena Gomez & The Scene,Who Says,Norway
3608,,,USMC16758823,,,,,,,,,,,0.6608140647487877,Louis Armstrong,What A Wonderful World,Norway
3609,,,USWD10423291,,,,,,,,,,,0.6597404552727576,Phil Harris,Thomas O'Malley Cat,Norway
3610,,,USWD11783640,,,,,,,,,,,0.6591237732265656,Miguel,Remember Me (Dúo),Norway
3611,,,USWD10936988,,,,,,,,,,,0.6568044036724761,Keith David,Friends on the Other Side - 『プリンセスと魔法のキス』より,Norway
3612,,,USWD10936655,,,,,,,,,,,0.6567709152668214,Ilene Woods,"A Dream Is a Wish Your Heart Makes - From ""Cinderella""/Soundtrack Version",Norway
3613,,,USWD10935873,,,,,,,,,,,0.6561768959228087,Miley Cyrus,Hoedown Throwdown,Norway
3614,,,USAT20401588,,,,,,,,,,,0.6558483075353461,James Blunt,You're Beautiful,Norway
3615,,,GBAHS1100206,,,,,,,,,,,0.6549873546168347,Ed Sheeran,Lego House,Norway
3616,,,USUM70736197,,,,,,,,,,,0.6524978668843849,Colbie Caillat,Bubbly,Norway
3617,,,USHR10824091,,,,,,,,,,,0.6513698524628487,Plain White T's,"1, 2, 3, 4",Norway
3618,,,USUM70972068,,,,,,,,,,,0.6511215186959529,Owl City,Fireflies,Norway
3619,,,USWD10423424,,,,,,,,,,,0.6509194685018252,The Cast of ''Pocahontas'',Steady As the Beating Drum,Norway
3620,,,USSM10601178,,,,,,,,,,,0.6505970249211176,The Fray,How to Save a Life,Norway
3621,,,USWD11469080,,,,,,,,,,,0.6501136481132873,Fall Out Boy,Immortals,Norway
3622,,,USWD10527738,,,,,,,,,,,0.6500373650860979,Troy,"What I've Been Looking For (Reprise) - From ""High School Musical""/Soundtrack Version",Norway
3623,,,USQ4E1602402,,,,,,,,,,,0.6499547167019762,Seth MacFarlane,"My Way - From ""Sing"" Original Motion Picture Soundtrack",Norway
3624,,,USWD10731999,,,,,,,,,,,0.6498915668006493,Zac Efron,"What Time Is It - From ""High School Musical 2""/Soundtrack Version",Norway
3625,,,USRC11601599,,,,,,,,,,,0.6495611043217961,Justin Timberlake,CAN'T STOP THE FEELING! - Film Version,Norway
3626,,,USWD10936994,,,,,,,,,,,0.6493920648730388,Anika Noni Rose,"Down in New Orleans (Finale) - From ""The Princess and the Frog""/Soundtrack Version",Norway
3627,,,USUM71204501,,,,,,,,,,,0.6484448747925472,Maroon 5,She Will Be Loved - Radio Mix,Norway
3628,,,USWD10937070,,,,,,,,,,,0.6479426177726494,Anika Noni Rose,Down In New Orleans,Norway
3629,,,USWD10423202,,,,,,,,,,,0.64764474844331,Brad Kane,One Jump Ahead (Reprise),Norway
3630,,,USRC11601595,,,,,,,,,,,0.6472266700810213,Zooey Deschanel,Hello,Norway
3631,,,USWD10321078,,,,,,,,,,,0.6470085963798863,Daughters of Triton,"Daughters of Triton - From ""The Little Mermaid""/Soundtrack Version",Norway
3632,,,USL2S0920651,,,,,,,,,,,0.6469480244032524,Rascal Flatts,Bless the Broken Road - Acoustic,Norway
3633,,,USWD10833810,,,,,,,,,,,0.6468472737465106,Joe Jonas,Gotta Find You,Norway
3634,,,USQ4E1602397,,,,,,,,,,,0.6467135412298711,Sing Cast,"Auditions - From ""Sing"" Original Motion Picture Soundtrack",Norway
3635,,,USWD10423001,,,,,,,,,,,0.6462043528572847,Verna Felton,Bibbidi-Bobbidi-Boo,Norway
3636,,,USWD10220695,,,,,,,,,,,0.6461981709573221,Ed Motta,Estranhos Como Eu (Stranger Like Me),Norway
3637,,,USRC11601596,,,,,,,,,,,0.6460025931037056,Zooey Deschanel,I'm Coming Out / Mo' Money Mo' Problems,Norway
3638,,,USMO19400306,,,,,,,,,,,0.6458298497558778,The Jackson 5,I Want You Back,Norway
3639,,,USRC16101350,,,,,,,,,,,0.6458023826682844,Elvis Presley,Can't Help Falling in Love,Norway
3640,,,GBLFP1568995,,,,,,,,,,,0.6449897433780823,Voctave,Disney Love Medley (feat. Kirstin Maldonado & Jeremy Michael Lewis),Norway
3641,,,USUM71510168,,,,,,,,,,,0.6449364101691956,We Love Disney Artists,It's A Small World,Norway
3642,,,USWD10936992,,,,,,,,,,,0.6449335022228518,Jim Cummings,"Ma Belle Evangeline - From ""The Princess and the Frog""/Soundtrack Version",Norway
3643,,,USWD11782620,,,,,,,,,,,0.6448909902475826,Idina Menzel,When We're Together,Norway
3644,,,USWD10423267,,,,,,,,,,,0.6447667391268238,Paige O'Hara,Belle Reprise - Soundtrack,Norway
3645,,,USWD10423775,,,,,,,,,,,0.6441280092619953,Liz Callaway,Upendi,Norway
3646,,,USHR10924483,,,,,,,,,,,0.6437622608913253,Demi Lovato,Gift of a Friend,Norway
3647,,,USWD10527743,,,,,,,,,,,0.6431114428984472,High School Musical Cast,We're All In This Together,Norway
3648,,,USWD10937504,,,,,,,,,,,0.6423015418974671,Christopher Wilde,Hero,Norway
3649,,,USWD10935869,,,,,,,,,,,0.6417962216293438,Hannah Montana,You'll Always Find Your Way Back Home,Norway
3650,,,USWD10936991,,,,,,,,,,,0.6416576032842511,Jim Cummings,Gonna Take You There (feat. Terrance Simien on Accordion),Norway
3651,,,USWD10527737,,,,,,,,,,,0.641177154388176,High School Musical Cast,What I've Been Looking For,Norway
3652,,,USWD10110109,,,,,,,,,,,0.6407912430182283,Randy Newman,Strange Things,Norway
3653,,,USWD10220698,,,,,,,,,,,0.6406948844162088,Ed Motta,No Meu Coração Você Vai Sempre Estar (You Will Be In My Heart),Norway
3654,,,USHR11132837,,,,,,,,,,,0.6394843105155589,Demi Lovato,Skyscraper,Norway
3655,,,USIR10210955,,,,,,,,,,,0.6388307000471333,Vanessa Carlton,A Thousand Miles,Norway
3656,,,USWD10732093,,,,,,,,,,,0.6385194665613377,Sharpay Evans,"Fabulous - From ""High School Musical 2""/Soundtrack Version",Norway
3657,,,USWD10423911,,,,,,,,,,,0.6382061219199109,Mulan,"Lesson Number One - From ""Mulan II""/Soundtrack Version",Norway
3658,,,USWD10321342,,,,,,,,,,,0.6375343739376038,Evan Saucedo,The Morning Report,Norway
3659,,,GBAAN6600008,,,,,,,,,,,0.63737647206232,The Spencer Davis Group,Gimme Some Lovin' - Single Mix,Norway
3660,,,USWD10527741,,,,,,,,,,,0.6373450208212883,High School Musical Cast,Bop To The Top,Norway
3661,,,USWD10110113,,,,,,,,,,,0.6369270389469138,Lyle Lovett,"You've Got A Friend In Me - From ""Toy Story""/Duet",Norway
3662,,,USWD11038113,,,,,,,,,,,0.6368742593257818,Randy Newman,We Belong Together,Norway
3663,,,USWD11155812,,,,,,,,,,,0.6365321511624786,Adam Hicks,"Determinate - From ""Lemonade Mouth""",Norway
3664,,,USWD10834899,,,,,,,,,,,0.6365122765106372,High School Musical Cast,Walk Away - 『ハイスクール・ミュージカル: ザ・ムービー』より,Norway
3665,,,USWD11783639,,,,,,,,,,,0.6364822288376538,Anthony Gonzalez,Un Poco Loco,Norway
3666,,,USWD11676133,,,,,,,,,,,0.6363367597170717,Bill Murray,The Bare Necessities,Norway
3667,,,USAT21704617,,,,,,,,,,,0.6362624493088054,Ziv Zaifman,A Million Dreams,Norway
3668,,,GBAAN7100062,,,,,,,,,,,0.6343001833397316,Yusuf / Cat Stevens,The Wind,Norway
3669,,,USWD10322009,,,,,,,,,,,0.633650516158035,Tom Hulce,"Out There - From ""The Hunchback of Notre Dame""/Soundtrack",Norway
3670,,,USWD10220013,,,,,,,,,,,0.6330765310136893,Dickie Jones,"I've Got No Strings - From ""Pinocchio""/Soundtrack Version",Norway
3671,,,USWD10423059,,,,,,,,,,,0.6325522669044985,Chorus - Sleeping Beauty,"Main Title / Once Upon A Dream / Prologue - From ""Sleeping Beauty""/Soundtrack Version",Norway
3672,,,USWD11038149,,,,,,,,,,,0.631685878653156,Demi Lovato,"This is Our Song - From ""Camp Rock 2: The Final Jam""",Norway
3673,,,USWD10423268,,,,,,,,,,,0.6315048118556543,Chorus - Beauty And the Beast,The Mob Song - 『美女と野獣』より,Norway
3674,,,USWD11467130,,,,,,,,,,,0.6309914428479285,Lana Del Rey,"Once Upon a Dream - From ""Maleficent"" / Pop Version",Norway
3675,,,USUG10500591,,,,,,,,,,,0.6306839511681788,Jack Johnson,Upside Down,Norway
3676,,,USWD10423445,,,,,,,,,,,0.6303238120302822,Jon Secada,"If I Never Knew You - End Title / From ""Pocahontas"" / Soundtrack Version",Norway
3677,,,NLA320581256,,,,,,,,,,,0.6299184722614721,Nickelback,Photograph,Norway
3678,,,USR1B0220019,,,,,,,,,,,0.6294893254659298,The Disneyland Children's Chorus,It's A Small World,Norway
3679,,,USWD10220028,,,,,,,,,,,0.6291515993818463,Billy Joel,Why Should I Worry,Norway
3680,,,USQ4E1602394,,,,,,,,,,,0.6289615040415145,Seth MacFarlane,"Let’s Face The Music And Dance - From ""Sing"" Original Motion Picture Soundtrack",Norway
3681,,,USWD10210240,,,,,,,,,,,0.6287555797001686,Heidi Mollenhauer,God Help the Outcasts,Norway
3682,,,USIR20300704,,,,,,,,,,,0.628366364517413,Hoobastank,The Reason,Norway
3683,,,USAM10200187,,,,,,,,,,,0.6283096382220668,Bryan Adams,I Will Always Return - Soundtrack Version,Norway
3684,,,QM6P41590607,,,,,,,,,,,0.6280561112245321,Haley Reinhart,Can't Help Falling in Love,Norway
3685,,,USSM11306713,,,,,,,,,,,0.6267328146881056,A Great Big World,Say Something,Norway
3686,,,USWD10322008,,,,,,,,,,,0.6266310330457415,David Ogden Stiers,The Bells of Notre Dame - 『ノートルダムの鐘』より,Norway
3687,,,USWD10423774,,,,,,,,,,,0.6262451226864322,Cam Clarke,We Are One,Norway
3688,,,USWD10732097,,,,,,,,,,,0.6261466131353595,CHAD,"I Don't Dance - From ""High School Musical 2""/Soundtrack Version",Norway
3689,,,USWD10220408,,,,,,,,,,,0.625991502603856,Si and Am,The Siamese Cat Song,Norway
3690,,,USWD10110146,,,,,,,,,,,1.1465948897797076,Phil Collins,You'll Be In My Heart,Netherlands
3691,,,USWD10321347,,,,,,,,,,,1.000191258974886,Nathan Lane,Hakuna Matata,Netherlands
3692,,,USWD10220758,,,,,,,,,,,0.9914741945436023,Elton John,Can You Feel the Love Tonight,Netherlands
3693,,,USWD10110108,,,,,,,,,,,0.9844076698190131,Randy Newman,"You've Got A Friend In Me - From ""Toy Story""/ Soundtrack",Netherlands
3694,,,USWD10210160,,,,,,,,,,,0.981915065088762,Joseph Williams,Can You Feel The Love Tonight,Netherlands
3695,,,USWD11366375,,,,,,,,,,,0.9771573153200044,Kristen Bell,Love Is an Open Door,Netherlands
3696,,,USWD10935758,,,,,,,,,,,0.9671837723609663,Miley Cyrus,The Climb,Netherlands
3697,,,USWD10110087,,,,,,,,,,,0.9543912774440646,Susan Egan,"I Won't Say (I'm In Love) - From ""Hercules"" / Soundtrack Version",Netherlands
3698,,,USWD10423004,,,,,,,,,,,0.9507197280803593,Donny Osmond,"I'll Make a Man Out of You - From ""Mulan""/Soundtrack",Netherlands
3699,,,USWD10220438,,,,,,,,,,,0.9214160277251126,Roger Bart,"Go the Distance - From ""Hercules""/Soundtrack",Netherlands
3700,,,USWD10423005,,,,,,,,,,,0.9189593968802969,Judy Kuhn,"Colors of the Wind - From ""Pocahontas"" / Soundtrack Version",Netherlands
3701,,,USWD10220403,,,,,,,,,,,0.9126220353733412,Jodi Benson,"Part of Your World - From ""The Little Mermaid""/ Soundtrack Version",Netherlands
3702,,,USWD10110091,,,,,,,,,,,0.9117758497392874,Lea Salonga,"Reflection - From ""Mulan"" / Soundtrack Version",Netherlands
3703,,,USWD11366364,,,,,,,,,,,0.90968553976399,Kristen Bell,Do You Want To Build A Snowman?,Netherlands
3704,,,USWD10220440,,,,,,,,,,,0.9078936687380955,Carmen Twillie,Circle of Life,Netherlands
3705,,,USWD10220465,,,,,,,,,,,0.905520118821142,Angela Lansbury,Beauty and the Beast,Netherlands
3706,,,USWD11366365,,,,,,,,,,,0.9045169979034252,Kristen Bell,"For the First Time in Forever - From ""Frozen""/Soundtrack Version",Netherlands
3707,,,USWD11054836,,,,,,,,,,,0.9036625644245558,Mandy Moore,"When Will My Life Begin - From ""Tangled"" / Soundtrack Version",Netherlands
3708,,,USWD10110151,,,,,,,,,,,0.8962072334225212,Phil Collins,Strangers Like Me,Netherlands
3709,,,USWD10110093,,,,,,,,,,,0.8955177556236443,Samuel E. Wright,"Kiss the Girl - From ""The Little Mermaid""/Soundtrack Version",Netherlands
3710,,,USWD10423003,,,,,,,,,,,0.8857333174988009,Glenn Close,You'll Be In My Heart,Netherlands
3711,,,USWD10732975,,,,,,,,,,,0.8851243235537706,Jon McLaughlin,So Close - 『魔法にかけられて』より,Netherlands
3712,,,USWD10423277,,,,,,,,,,,0.8655711935578532,Peabo Bryson,Beauty and the Beast - デュエット・バージョン / 『美女と野獣』より,Netherlands
3713,,,USWD10628832,,,,,,,,,,,0.865167057698153,Rascal Flatts,Life is a Highway,Netherlands
3714,,,USWD10210158,,,,,,,,,,,0.8620026408938883,Phil Collins,Son Of Man,Netherlands
3715,,,USWD11575402,,,,,,,,,,,0.8604681964045593,Shakira,Try Everything - 『ズートピア』より,Netherlands
3716,,,USWD10423006,,,,,,,,,,,0.8604585856416525,Angela Lansbury,"Be Our Guest - From ""Beauty and the Beast""/Soundtrack",Netherlands
3717,,,USWD10732098,,,,,,,,,,,0.8595849400940374,Zac Efron,Gotta Go My Own Way,Netherlands
3718,,,USWD10110114,,,,,,,,,,,0.8554814741882963,Sarah McLachlan,When She Loved Me - 『トイ・ストーリー2』より,Netherlands
3719,,,USL2S0620350,,,,,,,,,,,0.8508866008997715,Rascal Flatts,Life Is A Highway,Netherlands
3720,,,CAC229700120,,,,,,,,,,,0.8486920790210644,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",Netherlands
3721,,,USWD10210253,,,,,,,,,,,0.8461963399388399,Mark Keali'i Ho'omalu,"Hawaiian Roller Coaster Ride - From ""Lilo & Stitch""/Soundtrack Version",Netherlands
3722,,,USWD11677859,,,,,,,,,,,0.8430234559403421,Opetaia Foa'i,We Know The Way,Netherlands
3723,,,USWD10423390,,,,,,,,,,,0.8395398315163861,Harvey Fierstein,"A Girl Worth Fighting For - From ""Mulan""/Soundtrack",Netherlands
3724,,,USLIC0601944,,,,,,,,,,,0.8387015704694728,Céline Dion,"Beauty and the Beast - Duet with Peabo Bryson from the Soundtrack ""Beauty and the Beast""",Netherlands
3725,,,USWD11366378,,,,,,,,,,,0.8382763304628187,Josh Gad,In Summer,Netherlands
3726,,,USWD11778854,,,,,,,,,,,0.8379205898610658,Emma Thompson,Beauty and the Beast,Netherlands
3727,,,USWD10322246,,,,,,,,,,,0.8363018054910762,Chorus - Hercules,Zero To Hero - 『ヘラクレス』より,Netherlands
3728,,,USQ4E1602398,,,,,,,,,,,0.8355631105811447,Tori Kelly,"Hallelujah - From ""Sing"" Original Motion Picture Soundtrack",Netherlands
3729,,,USWD10110154,,,,,,,,,,,0.8309707657230114,Peabo Bryson,"Whole New World (Aladdin's Theme) - From ""Aladdin""/Soundtrack Version",Netherlands
3730,,,USWD10834891,,,,,,,,,,,0.8293700365828625,High School Musical Cast,Can I Have This Dance,Netherlands
3731,,,USWD10936987,,,,,,,,,,,0.829045718412902,Anika Noni Rose,"Almost There - From ""The Princess and the Frog"" / Soundtrack Version",Netherlands
3732,,,USWD11677861,,,,,,,,,,,0.8276106520641536,Jemaine Clement,Shiny,Netherlands
3733,,,USWD10320942,,,,,,,,,,,0.8259231394990684,Julie Andrews,Supercalifragilisticexpialidocious,Netherlands
3734,,,USRC11601602,,,,,,,,,,,0.8228699797037481,Anna Kendrick,True Colors,Netherlands
3735,,,USUM71510147,,,,,,,,,,,0.8227941365829363,Ne-Yo,"Friend Like Me - From ""Aladdin""",Netherlands
3736,,,USIR10400291,,,,,,,,,,,0.8221867203651542,Counting Crows,Accidentally In Love,Netherlands
3737,,,USWD11778847,,,,,,,,,,,0.8218982232284099,Emma Watson,Belle,Netherlands
3738,,,USWD10220705,,,,,,,,,,,0.8201181588349786,Phil Collins,You Will Be In My Heart,Netherlands
3739,,,USWD11778705,,,,,,,,,,,0.8156969469982834,Ewan McGregor,Be Our Guest,Netherlands
3740,,,USWD10423008,,,,,,,,,,,0.8141277364404033,Bruce Reitherman,The Bare Necessities,Netherlands
3741,,,USWD10527735,,,,,,,,,,,0.8140856445350915,Troy,Start of Something New,Netherlands
3742,,,USWD11677854,,,,,,,,,,,0.8139299062959668,Christopher Jackson,Where You Are,Netherlands
3743,,,USWD11570628,,,,,,,,,,,0.813109782762811,Kuana Torres Kahele,Lava,Netherlands
3744,,,USWD11262921,,,,,,,,,,,0.8124483294944599,Julie Fowlis,Touch The Sky,Netherlands
3745,,,USWD11054841,,,,,,,,,,,0.808841263354928,Mandy Moore,"I've Got a Dream - From ""Tangled""/Soundtrack Version",Netherlands
3746,,,USWD11677863,,,,,,,,,,,0.8087869014104748,Rachel House,I Am Moana (Song of the Ancestors),Netherlands
3747,,,USMAC0100119,,,,,,,,,,,0.8034720194421621,Israel Kamakawiwo'ole,Over The Rainbow,Netherlands
3748,,,USQ4E1602403,,,,,,,,,,,0.8032913187025454,Tori Kelly,"Don't You Worry 'Bout A Thing - From ""Sing"" Original Motion Picture Soundtrack",Netherlands
3749,,,USWD10210259,,,,,,,,,,,0.8009899363380536,Mark Keali'i Ho'omalu,He Mele No Lilo - 『リロ・アンド・スティッチ』より,Netherlands
3750,,,USWD11677600,,,,,,,,,,,0.7968191169169889,Jordan Fisher,You're Welcome - Jordan Fisher/Lin-Manuel Miranda Version,Netherlands
3751,,,USWD11778855,,,,,,,,,,,0.793198142860352,Dan Stevens,Evermore,Netherlands
3752,,,USWD10423270,,,,,,,,,,,0.7878807794306251,Paige O'Hara,Belle,Netherlands
3753,,,USWD11366380,,,,,,,,,,,0.783739240867329,Maia Wilson,Fixer Upper,Netherlands
3754,,,USSM19801545,,,,,,,,,,,0.7836953760902121,Aerosmith,I Don't Want to Miss a Thing,Netherlands
3755,,,USWD10220442,,,,,,,,,,,0.7825950310233013,Judy Kuhn,"Just Around The Riverbend - From ""Pocahantas""",Netherlands
3756,,,USWD10322458,,,,,,,,,,,0.7822181275798876,Phil Collins,On My Way,Netherlands
3757,,,USWD10423200,,,,,,,,,,,0.7811126560078093,Brad Kane,One Jump Ahead,Netherlands
3758,,,USWD10321113,,,,,,,,,,,0.7788401451930627,Robby Benson,Something There,Netherlands
3759,,,USWD11677856,,,,,,,,,,,0.7764125798645655,Auli'i Cravalho,How far I'll Go - リプライズ,Netherlands
3760,,,USWD10936993,,,,,,,,,,,0.7752347933921137,Jenifer Lewis featuring the Pinnacle Gospel Choir,Dig a Little Deeper,Netherlands
3761,,,USWD10935875,,,,,,,,,,,0.7751751320867085,Miley Cyrus,Butterfly Fly Away,Netherlands
3762,,,USRC11601598,,,,,,,,,,,0.7745261729643852,Anna Kendrick,True Colors - Film Version,Netherlands
3763,,,USWD11778850,,,,,,,,,,,0.7738794414714456,Josh Gad,Gaston,Netherlands
3764,,,USEE11100768,,,,,,,,,,,0.7726366428497636,Jason Mraz,I Won't Give Up,Netherlands
3765,,,USWD11055017,,,,,,,,,,,0.7715732307525466,Grace Potter,Something That I Want,Netherlands
3766,,,USWD11366379,,,,,,,,,,,0.7713729323183625,Kristen Bell,For the First Time in Forever (Reprise),Netherlands
3767,,,USWD10423475,,,,,,,,,,,0.7698608024739786,Lillias White,The Gospel Truth I / Main Titles - Hercules,Netherlands
3768,,,USWD10732974,,,,,,,,,,,0.7691720962116745,Amy Adams,That's How You Know - 『魔法にかけられて』より,Netherlands
3769,,,USWD11778853,,,,,,,,,,,0.7674992856441278,Emma Watson,How Does A Moment Last Forever (Montmartre),Netherlands
3770,,,USWD10110147,,,,,,,,,,,0.7668012203418951,Christina Aguilera,Reflection - Pop Version,Netherlands
3771,,,USIR19902220,,,,,,,,,,,0.7662737343541902,Smash Mouth,All Star,Netherlands
3772,,,USWD11569822,,,,,,,,,,,0.7633360508764735,Lily James,A Dream Is a Wish Your Heart Makes,Netherlands
3773,,,USWD11677874,,,,,,,,,,,0.762516072272064,Lin-Manuel Miranda,We Know The Way - Finale,Netherlands
3774,,,USWD11778851,,,,,,,,,,,0.7623730711278717,Adam Mitchell,Days In The Sun,Netherlands
3775,,,USWD10423197,,,,,,,,,,,0.7618499402372275,Bruce Adler,Arabian Nights,Netherlands
3776,,,USWD11778852,,,,,,,,,,,0.7597839151887646,Emma Watson,Something There,Netherlands
3777,,,USWD11677864,,,,,,,,,,,0.7589437921712678,Auli'i Cravalho,Know Who You Are,Netherlands
3778,,,USQ4E1602400,,,,,,,,,,,0.7545887355643763,Taron Egerton,"I'm Still Standing - From ""Sing"" Original Motion Picture Soundtrack",Netherlands
