,source_uri,isrc,year,month,monthly_streams,date
267,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16490001,2018,6,180,2018-06-01
268,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USA171610080,2018,6,25,2018-06-01
269,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USWWW0130327,2018,6,136,2018-06-01
270,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMC16046323,2018,6,413,2018-06-01
271,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16400263,2018,6,150,2018-06-01
272,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USLA19300013,2018,6,94,2018-06-01
273,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMC16532697,2018,6,351,2018-06-01
274,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBF086600001,2018,6,208,2018-06-01
275,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USEM38700071,2018,6,454,2018-06-01
276,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USFDB0614194,2018,6,30,2018-06-01
277,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USF186800061,2018,6,28,2018-06-01
278,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16400446,2018,6,312,2018-06-01
279,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USPR39402093,2018,6,335,2018-06-01
280,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USA176510160,2018,6,251,2018-06-01
281,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USCA20500172,2018,6,10,2018-06-01
282,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USCA20100360,2018,6,236,2018-06-01
283,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USC4R0817604,2018,6,228,2018-06-01
284,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USPG16590023,2018,6,205,2018-06-01
285,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16600448,2018,6,35,2018-06-01
286,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16600489,2018,6,335,2018-06-01
287,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USCA20000789,2018,6,204,2018-06-01
288,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USCA28800102,2018,6,429,2018-06-01
289,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBUM71406026,2018,6,463,2018-06-01
290,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USA176460010,2018,6,146,2018-06-01
291,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBAYE0601690,2018,6,332,2018-06-01
292,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USLA19000001,2018,6,477,2018-06-01
293,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBF076520010,2018,6,642,2018-06-01
294,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBAAN6600008,2018,6,322,2018-06-01
295,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USC4R0817618,2018,6,626,2018-06-01
296,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USAM16900906,2018,6,334,2018-06-01
297,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USRH10723041,2018,6,276,2018-06-01
298,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USFI86900185,2018,6,12,2018-06-01
299,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBF086800754,2018,6,33,2018-06-01
300,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBAKW6701004,2018,6,250,2018-06-01
301,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,QMFMK1317016,2018,6,103,2018-06-01
302,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USA171120052,2018,6,166,2018-06-01
303,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USCA21002682,2018,6,217,2018-06-01
304,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USEM39100488,2018,6,33,2018-06-01
305,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMC16991138,2018,6,149,2018-06-01
306,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USAM10200063,2018,6,169,2018-06-01
307,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USWWW0202698,2018,6,96,2018-06-01
308,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USEM39100180,2018,6,267,2018-06-01
309,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBA076700020,2018,6,256,2018-06-01
310,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16200263,2018,6,138,2018-06-01
311,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBAYE0601423,2018,7,867,2018-07-01
312,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USF186800061,2018,7,37,2018-07-01
313,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16400263,2018,7,900,2018-07-01
314,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USCA20000789,2018,7,278,2018-07-01
315,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBAKW6701004,2018,7,348,2018-07-01
316,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBA076700020,2018,7,388,2018-07-01
317,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USCA29901262,2018,7,363,2018-07-01
318,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16700534,2018,7,562,2018-07-01
319,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USAM10200063,2018,7,276,2018-07-01
320,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USEM38500084,2018,7,391,2018-07-01
321,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USCN10100759,2018,7,367,2018-07-01
322,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16600346,2018,7,810,2018-07-01
323,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16500449,2018,7,307,2018-07-01
324,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16100266,2018,7,826,2018-07-01
325,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USIR10110155,2018,7,1,2018-07-01
326,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMC16758823,2018,7,674,2018-07-01
327,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USPG19090023,2018,7,196,2018-07-01
328,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USCA21002682,2018,7,263,2018-07-01
329,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USPG16590023,2018,7,262,2018-07-01
330,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16700486,2018,7,274,2018-07-01
331,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USA176460010,2018,7,179,2018-07-01
332,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16600488,2018,7,511,2018-07-01
333,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMC16532697,2018,7,666,2018-07-01
334,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,QMFMK1317016,2018,7,49,2018-07-01
335,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USCA20500172,2018,7,3,2018-07-01
336,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USCA26700181,2018,7,337,2018-07-01
337,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBAYE0601690,2018,7,417,2018-07-01
338,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16600489,2018,7,347,2018-07-01
339,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USEM38700071,2018,7,504,2018-07-01
340,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBF076520010,2018,7,766,2018-07-01
341,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USFI86800061,2018,7,238,2018-07-01
342,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USC4R0919144,2018,7,79,2018-07-01
343,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USEM39100488,2018,7,28,2018-07-01
344,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16582593,2018,7,834,2018-07-01
345,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USCA20100360,2018,7,355,2018-07-01
346,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USEM39000237,2018,7,510,2018-07-01
347,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USFDB0614194,2018,7,53,2018-07-01
348,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16800531,2018,7,447,2018-07-01
349,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBF076420160,2018,7,169,2018-07-01
350,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USCA28800102,2018,7,454,2018-07-01
351,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBF080201245,2018,7,273,2018-07-01
352,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USPR39402093,2018,7,473,2018-07-01
353,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USWWW0130327,2018,7,435,2018-07-01
354,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,US3M50121006,2018,7,323,2018-07-01
355,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USFI86900185,2018,7,14,2018-07-01
356,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBF086800754,2018,7,40,2018-07-01
357,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USA176600010,2018,7,33,2018-07-01
358,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16490001,2018,7,17,2018-07-01
359,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMC16419660,2018,7,28,2018-07-01
360,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMC16532700,2018,7,477,2018-07-01
361,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMC16846563,2018,7,340,2018-07-01
362,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBF086600001,2018,7,294,2018-07-01
363,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USC4R0817604,2018,7,356,2018-07-01
364,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USCA20000220,2018,7,550,2018-07-01
365,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USA176510160,2018,7,346,2018-07-01
366,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMC16046323,2018,7,599,2018-07-01
367,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USA176610020,2018,7,604,2018-07-01
368,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBAAN6600008,2018,7,376,2018-07-01
369,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMC16546885,2018,7,103,2018-07-01
370,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USAM16900906,2018,7,361,2018-07-01
371,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMC16991138,2018,7,20,2018-07-01
372,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16400486,2018,7,377,2018-07-01
373,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USA171120052,2018,7,349,2018-07-01
374,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16200263,2018,7,204,2018-07-01
375,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USA175920030,2018,7,38,2018-07-01
376,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USLA19300013,2018,7,131,2018-07-01
377,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USEM39100180,2018,7,298,2018-07-01
378,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16600448,2018,7,35,2018-07-01
379,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USLA19000001,2018,7,580,2018-07-01
380,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USRH10723041,2018,7,323,2018-07-01
381,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USLA19100004,2018,7,211,2018-07-01
382,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBUM71406026,2018,7,556,2018-07-01
383,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USC4R0817618,2018,7,713,2018-07-01
384,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,QMFMK1316006,2018,7,230,2018-07-01
385,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16400446,2018,7,443,2018-07-01
386,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USA171610080,2018,7,79,2018-07-01
387,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBF086900056,2018,7,258,2018-07-01
388,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMC16419992,2018,7,29,2018-07-01
389,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USPR36309035,2018,7,363,2018-07-01
390,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USWWW0202698,2018,7,365,2018-07-01
391,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMC16758823,2018,8,933,2018-08-01
392,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USWWW0130327,2018,8,270,2018-08-01
393,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USWWW0202698,2018,8,495,2018-08-01
394,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16490001,2018,8,3,2018-08-01
395,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USCN10100759,2018,8,455,2018-08-01
396,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USCA20001654,2018,8,174,2018-08-01
397,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,US3M50121006,2018,8,397,2018-08-01
398,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMC16419992,2018,8,51,2018-08-01
399,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMC16819955,2018,8,151,2018-08-01
400,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBAKW6701004,2018,8,539,2018-08-01
401,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USA176510160,2018,8,538,2018-08-01
402,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USEM39100488,2018,8,50,2018-08-01
403,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16582593,2018,8,1032,2018-08-01
404,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USPR39402093,2018,8,745,2018-08-01
405,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,QMFMK1317016,2018,8,3,2018-08-01
406,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USLA19300013,2018,8,191,2018-08-01
407,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMC16846563,2018,8,605,2018-08-01
408,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USPG19090023,2018,8,229,2018-08-01
409,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USCA26700181,2018,8,459,2018-08-01
410,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16100266,2018,8,926,2018-08-01
411,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16500449,2018,8,477,2018-08-01
412,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USCA28800102,2018,8,376,2018-08-01
413,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBUM71406026,2018,8,646,2018-08-01
414,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16400446,2018,8,615,2018-08-01
415,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBF086600001,2018,8,439,2018-08-01
416,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16400263,2018,8,1245,2018-08-01
417,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USC4R0817618,2018,8,699,2018-08-01
418,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBF080201245,2018,8,394,2018-08-01
419,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBAYE0601423,2018,8,936,2018-08-01
420,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USA171120052,2018,8,730,2018-08-01
421,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,QMFMK1316006,2018,8,171,2018-08-01
422,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16600346,2018,8,964,2018-08-01
423,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USEM38700071,2018,8,558,2018-08-01
424,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USPR36309035,2018,8,487,2018-08-01
425,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USPG16590023,2018,8,301,2018-08-01
426,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMC16532697,2018,8,1100,2018-08-01
427,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USFI86800061,2018,8,360,2018-08-01
428,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBF076520010,2018,8,893,2018-08-01
429,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16400486,2018,8,532,2018-08-01
430,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBAYE0601690,2018,8,569,2018-08-01
431,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USAM10200063,2018,8,341,2018-08-01
432,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USA171610080,2018,8,63,2018-08-01
433,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USUMG9900646,2018,8,1,2018-08-01
434,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USCA20100360,2018,8,463,2018-08-01
435,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMC16546885,2018,8,57,2018-08-01
436,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USC4R0817604,2018,8,878,2018-08-01
437,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMC16991138,2018,8,261,2018-08-01
438,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USLA19000001,2018,8,767,2018-08-01
439,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBF086900056,2018,8,417,2018-08-01
440,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBF076420160,2018,8,238,2018-08-01
441,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16700534,2018,8,517,2018-08-01
442,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USCA20000220,2018,8,718,2018-08-01
443,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USCA20000789,2018,8,517,2018-08-01
444,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USEM38500084,2018,8,546,2018-08-01
445,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16600488,2018,8,628,2018-08-01
446,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBAAN6600008,2018,8,516,2018-08-01
447,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USCA21002682,2018,8,404,2018-08-01
448,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMC16419660,2018,8,3,2018-08-01
449,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMC16532700,2018,8,457,2018-08-01
450,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16600489,2018,8,495,2018-08-01
451,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USRH10723041,2018,8,422,2018-08-01
452,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USEM39000237,2018,8,658,2018-08-01
453,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMC16046323,2018,8,872,2018-08-01
454,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USLA19100004,2018,8,366,2018-08-01
455,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16800531,2018,8,609,2018-08-01
456,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16600448,2018,8,57,2018-08-01
457,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USA176460010,2018,8,164,2018-08-01
458,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USC4R0919144,2018,8,164,2018-08-01
459,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USEM39100180,2018,8,411,2018-08-01
460,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USAM16900906,2018,8,453,2018-08-01
461,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16200263,2018,8,264,2018-08-01
462,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16700486,2018,8,437,2018-08-01
463,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USA176600010,2018,8,40,2018-08-01
464,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USA176610020,2018,8,729,2018-08-01
465,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USCA29901262,2018,8,115,2018-08-01
466,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBA076700020,2018,8,540,2018-08-01
467,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USF186800061,2018,8,38,2018-08-01
468,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBA076800030,2018,8,146,2018-08-01
469,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBF086800754,2018,8,17,2018-08-01
470,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USCA20500172,2018,8,3,2018-08-01
471,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USPG19090023,2018,9,154,2018-09-01
472,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USPR36309035,2018,9,377,2018-09-01
473,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBAYE0601423,2018,9,833,2018-09-01
474,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMC16532700,2018,9,358,2018-09-01
475,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBF086900056,2018,9,311,2018-09-01
476,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16400263,2018,9,808,2018-09-01
477,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16600488,2018,9,482,2018-09-01
478,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMC16819955,2018,9,304,2018-09-01
479,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,QMFMK1316006,2018,9,287,2018-09-01
480,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16700534,2018,9,738,2018-09-01
481,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16800531,2018,9,458,2018-09-01
482,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBF086800754,2018,9,13,2018-09-01
483,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USA176460010,2018,9,112,2018-09-01
484,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USA176610020,2018,9,527,2018-09-01
485,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USCA21002682,2018,9,317,2018-09-01
486,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USA176600010,2018,9,18,2018-09-01
487,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USPG16590023,2018,9,229,2018-09-01
488,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMC16046323,2018,9,592,2018-09-01
489,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USEM39000237,2018,9,595,2018-09-01
490,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USCA26700181,2018,9,370,2018-09-01
491,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USLA19300013,2018,9,144,2018-09-01
492,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USA171610080,2018,9,15,2018-09-01
493,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16600448,2018,9,42,2018-09-01
494,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USCA20500172,2018,9,5,2018-09-01
495,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USA171120052,2018,9,696,2018-09-01
496,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USCA20000789,2018,9,454,2018-09-01
497,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBF086600001,2018,9,403,2018-09-01
498,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USC4R0919144,2018,9,120,2018-09-01
499,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USCN10100759,2018,9,376,2018-09-01
500,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USEM39100488,2018,9,22,2018-09-01
501,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USC4R0817604,2018,9,757,2018-09-01
502,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBAYE0601690,2018,9,527,2018-09-01
503,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USRH10723041,2018,9,364,2018-09-01
504,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16600489,2018,9,387,2018-09-01
505,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USAM16900906,2018,9,380,2018-09-01
506,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USLA19000001,2018,9,576,2018-09-01
507,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USPR39402093,2018,9,606,2018-09-01
508,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USCA20100360,2018,9,364,2018-09-01
509,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBF080201245,2018,9,288,2018-09-01
510,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16500449,2018,9,393,2018-09-01
511,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBAKW6701004,2018,9,604,2018-09-01
512,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMC16419992,2018,9,32,2018-09-01
513,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBF076420160,2018,9,190,2018-09-01
514,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USWWW0202698,2018,9,449,2018-09-01
515,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBUM71406026,2018,9,417,2018-09-01
516,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USCA20000220,2018,9,561,2018-09-01
517,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMC16758823,2018,9,797,2018-09-01
518,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USF186800061,2018,9,55,2018-09-01
519,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBF076520010,2018,9,800,2018-09-01
520,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16700486,2018,9,22,2018-09-01
521,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMC16532697,2018,9,807,2018-09-01
522,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USC4R0817618,2018,9,527,2018-09-01
523,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,US3M50121006,2018,9,341,2018-09-01
524,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16400446,2018,9,575,2018-09-01
525,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USCA20001654,2018,9,331,2018-09-01
526,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USCA28800102,2018,9,406,2018-09-01
527,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USFI86800061,2018,9,333,2018-09-01
528,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,GBAAN6600008,2018,9,376,2018-09-01
529,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USMO16582593,2018,9,891,2018-09-01
530,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USEM38700071,2018,9,405,2018-09-01
531,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USEM38600088,2018,9,1,2018-09-01
532,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USLA19100004,2018,9,284,2018-09-01
533,spotify:playlist:4s7p3F08ccbPUKJMExJGKw,USA176510160,2018,9,493,2018-09-01
